skill,F2022,W2023,F2023,W2024,F2024,F2025,W2026
Javascript,5.6155754915060125,4.29378833739587,6.512042818911686,6.17529056541341,6.34224320606714,6.024189497275783,5.529564286116904
Jax,0.2824966596678755,0.2625023437709265,0.39964317573595,0.4177524093146378,0.494442172571471,0.7535067042775996,0.7665858745279297
Jira,4.103836610040084,4.516111750997776,4.610169491525424,4.6159573148033255,4.379344957061601,5.1972641910429305,5.140634688010822
Judgment And Stress Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kafka,3.3556022141630084,3.294672273859588,2.547725245316681,2.9035860528601565,2.8067957916651176,4.010974148923838,3.257989966743701
Kibana,0.3359419736590952,0.4125036830685988,0.4388938447814451,0.3143483476030938,0.3457377597680211,0.1932068472506665,0.1409165210529282
Kinesis,0.6947890818858561,0.7607210778667667,0.4603033006244424,0.5294287959631054,0.509312613851816,0.8346535801228796,0.738402570317344
Knowledge Sharing,0.7405993510211872,0.782149840623577,1.5022301516503125,1.6710096372585517,1.557678724116138,2.4691835078635185,2.175751085057212
Kotlin,0.4695552586371445,0.3696461575549781,0.495985727029438,0.570790420647723,0.3791962526487973,0.6221260481471463,0.7214925877909926
Kpi Development,0.0687154037029967,0.1125010044732542,0.1070472792149866,0.0785870869007734,0.1040930889624149,0.1738861625255999,0.2141931120004509
Kpis,4.684100019087612,4.738435164599684,4.827832292595897,5.939529304711089,6.048551990780326,7.430735345260636,8.060425004227495
Kubeflow,0.6757014697461348,0.6107197385690943,0.6244424620874219,0.3681184596930967,0.6542994163351797,0.7998763476177596,0.5693027450538302
Kubernetes,4.321435388432907,4.43843248600434,5.216770740410348,4.901352525127187,5.568980259489201,8.504965415974342,6.989459444225241
Laboratory Experience,0.1488833746898263,0.1339297672300645,0.231935771632471,0.0992678992430822,0.0594817651213799,0.2550330383708798,0.2423764162110366
Laboratory Procedures,0.1336132849780492,0.1258939811962607,0.2569134701159679,0.0744509244323117,0.0594817651213799,0.2125275319757332,0.2987430246322078
Langchain,0.0,0.0053571906892025,0.6458519179304193,0.5418372833684907,0.583664820253541,2.901966845705012,3.0945268023223043
Large Language Models,0.6566138576064134,0.8678648916508183,4.927743086529884,4.599412664929479,4.95557455667497,10.807991035202289,11.493151457076827
Large-Scale software Development,0.0190876121397213,0.0160715720676077,0.0071364852809991,0.0124084874053852,0.0185880516004312,0.0077282738900266,0.0056366608421171
Large-Scale System Design,0.2595915251002099,0.230359199635711,0.2533452274754683,0.2853952103238615,0.2527975017658649,0.3129950925460798,0.4002029197903162
Leadership Skills,2.7486161481198703,2.92502611630461,2.933095450490633,3.598461347561732,3.6990222684858174,3.288380540206345,2.55340736147906
Lean,2.1454476045046764,2.2044839686068625,2.08385370205174,2.3245233072755096,2.107885051488903,2.3493952625681054,2.7901471168479794
Lean Six Sigma,0.8742126359992365,1.0285806123268957,0.7885816235504014,0.9471812052777432,0.8030038291386297,0.9814907840333862,1.144242150949777
Learning Agility,1.778965451422027,1.9205528620791257,2.090990187332739,1.8819539231501008,2.39785865645563,2.2373352911627187,2.384307536215546
Licensed Professional Engineer,0.0992555831265508,0.1794658880882865,0.1534344335414808,0.0868594118376969,0.1561396334436224,0.4675605703466131,0.2029197903162166
Linux,5.413246802824967,5.078616773364048,5.03835860838537,4.504280928154858,5.435146287966095,4.675605703466131,4.0583958063243335
Linux Administration,0.0801679709868295,0.0616076929258296,0.071364852809991,0.0868594118376969,0.0669169857615524,0.1197882452954132,0.090186573473874
Llm Architectures,0.0,0.0,0.0356824264049955,0.0372254622161558,0.0483289341611212,0.3593647358862398,0.6313060143171185
Llms,0.0496277915632754,0.2705381298047304,3.8608385370205176,3.859039583074823,3.799397747128146,10.761621391862128,12.349923905078631
Logistics,2.5920977285741555,2.965205046473629,2.915254237288136,2.874632915580924,2.751031636863824,3.8680010819583446,3.381996505270278
Looker,2.7944264172552016,2.6919883213242977,2.4906333630686888,2.721594904247839,3.2566266403955537,3.4854515244020248,3.506003043796855
Lstm,0.3435770185149838,0.2410735810141162,0.3068688670829616,0.190263473549241,0.2490798914457786,0.1584296147455466,0.1409165210529282
Machine Learning,32.80397022332506,33.09940267323815,34.526315789473685,26.409397361128345,32.785605412840624,24.03493179798292,22.653739924468745
Machine Learning (Ml),2.5233823248711587,2.4991294565130047,2.8046387154326493,1.6958266120693222,2.6803970407821853,1.7890954055411723,1.5388084098979764
Machine Learning Frameworks,0.939110517274289,0.9964374681916804,1.712756467439786,1.1622616536377548,1.6394661511580355,1.1746976312840527,0.9244123781072092
Machine Learning Model Development,0.4657377362092002,0.506254520129644,0.7957181088314005,0.3929354345038673,0.6357113647347485,0.5912129525870397,0.8060425004227496
Machine Learning Projects,0.5573582744798625,0.5464334502986634,0.7350579839429081,0.380526947098482,0.6914755195360422,0.3709571467212798,0.3776562764218477
Machine Translation,0.0992555831265508,0.0937508370610451,0.1248884924174843,0.0951317367746205,0.0743522064017249,0.1236523822404266,0.1183698776844597
Maintenance Of Laboratory Equipment,0.0305401794235541,0.0214287627568103,0.0356824264049955,0.016544649873847,0.0111528309602587,0.0231848216700799,0.0056366608421171
Manufacturing Processes,0.2977667493796526,0.3642889668657756,0.3746654772524532,0.4301608967200231,0.3643258113684524,0.5100660767417597,0.3269263288427935
Market Research,2.126359992364955,2.062518415342994,2.0731489741302407,2.9284030276709268,2.855124725826239,2.720352409289385,2.773237134321628
Marketing Strategy,0.9620156518419546,0.827685961481799,1.056199821587868,1.5469247632046987,1.7101007472396743,1.1592410835039997,1.2231554027394171
Mathematics,17.56442069097156,18.40730720810007,16.96342551293488,13.401166397816109,15.94483066284992,10.247691178175357,10.15162617665295
Matlab,2.763886237831647,2.6571665818444807,2.408563782337199,1.7537328866277868,1.970333469645712,1.2094748637891728,0.8905924130545065
Mentorship And Career Growth,0.1527008971177705,0.2678595344601291,0.360392506690455,0.537701120900029,0.539053496412506,1.109007303218826,1.657178287582436
Metadata Management,2.6188203855697654,2.8098465164867545,2.24085637823372,2.361748769491665,2.401576266775717,2.8981027087599984,3.4439997745335664
Metrics Development,0.2595915251002099,0.2330377949803123,0.3068688670829616,0.293667535260785,0.2416446708056061,0.2936744078210132,0.4622061890536046
Microservices,1.7102500477190303,1.8991240993223155,2.3621766280107046,1.8860900856185632,2.479646083497528,4.262143050349704,3.782199425060594
Microsoft Office,8.547432716167208,10.931347601317867,9.562890276538806,9.579352276957438,8.583962229079148,7.894431778662236,7.519305563384251
Microsoft Office Proficiency,1.3666730292040463,1.6607291136528004,1.5057983942908115,1.6048310377631634,1.464738466113982,1.619073379960586,1.877008060425004
Microsoft Outlook,2.5806451612903225,3.1768140786971317,2.925958965209634,2.874632915580924,2.758466857503997,2.391900768963252,2.350487571162843
Microsoft Word,1.3628555067761023,1.609835802105376,1.52007136485281,1.265665715349299,1.0446484999442358,0.8810232234630395,0.9638690040020292
Migration Strategies,2.355411338041611,2.825918088554362,2.422836752899197,2.365884931960128,2.6357857169411503,3.802310753893118,3.900569302745054
Ml,15.159381561366674,13.8992312431361,16.32114183764496,12.416759730322209,16.100970296293543,20.35240928938521,20.139789188884503
Ml Frameworks,0.7329643061652987,0.6589344547719176,0.9776984834968778,0.6080158828638789,1.048366110264322,2.0982263611422387,2.0686545290569867
Ml Pipelines,1.2635999236495514,1.1303672354217449,1.4736842105263157,0.8272324936923522,1.4275623629131196,1.7195409405309323,1.6853615917930218
Ml Solutions Deployment,0.0343577018514983,0.0428575255136206,0.0214094558429973,0.016544649873847,0.0483289341611212,0.0772827389002666,0.0563666084211713
Mlflow,0.7253292613094102,0.7125063616639434,0.9884032114183764,0.6080158828638789,0.9628610729023384,1.738861625255999,1.476805140634688
Mlops,2.4355793090284403,2.496450861168403,3.1650312221231043,2.11357902138396,3.383025391278486,5.444568955523784,4.898258271799786
Mlops Best Practices,0.087803015842718,0.1312511718854632,0.1498661909009812,0.1613103362700086,0.2676679430462099,1.2403879593492793,1.1555154726340116
Mlops Tools,0.1527008971177705,0.1714301020544826,0.167707404103479,0.119948711585391,0.2416446708056061,0.6916805131573863,0.6707626402119384
Mobile,6.06986066043138,5.825944874507808,6.451382694023193,7.060429333664226,6.25302055838507,6.433788013447197,5.817033989064878
Mobile Development,0.1946936438251574,0.1714301020544826,0.2676181980374665,0.2523059105761674,0.2044685676047436,0.3052668186560531,0.304379685474325
Model Architecture Design,0.0916205382706623,0.0776792649934374,0.0963425512934879,0.0454977871530793,0.1040930889624149,0.2550330383708798,0.2085564511583338
Model Deployment,1.1185340713876697,0.8759006776846222,1.2167707404103478,0.7569177317285023,1.3123164429904457,2.272112523667839,1.9615579730567607
Model Development,2.8822294330979195,2.4000214287627566,3.1257805530776093,2.200438433221657,3.2529090300754677,3.3154294988214383,3.00434022884843
Model Evaluation,0.2977667493796526,0.2678595344601291,0.6601248884924175,0.4384332216569467,0.6171233131343172,1.4258665327099191,1.5613550532664449
Model Optimization,0.6375262454666921,0.7714354592451719,0.727921498661909,0.5997435579269553,0.6989107401762147,0.9351211406932262,0.7947691787385153
Model Training,1.1490742508112235,1.087509709908124,1.6663693131132915,1.4104314017454609,1.8662403806832968,3.102901966845705,2.6661405783214023
Modern Frameworks,0.0763504485588852,0.0669648836150322,0.1070472792149866,0.1116763866484675,0.0966578683222424,0.4482398856215464,0.5354827800011274
Modern Web Technologies,0.5382706623401412,0.4312538504808079,0.5994647636039251,0.6328328576746495,0.6617346369753523,0.5332508984118397,0.4960261541063074
Mongodb,1.7751479289940828,1.8241234296734792,1.623550401427297,1.4683376763039253,1.8439347187627797,1.843193322771359,1.5782650357927963
Monitoring And Troubleshooting,0.1259782401221607,0.1205367905070581,0.0892060660124888,0.0951317367746205,0.1524220231235362,0.1043316975153599,0.090186573473874
Multi-Agent Systems,0.015270089711777,0.0267859534460129,0.0785013380909901,0.0537701120900028,0.0929402580021562,0.5177943506317864,0.64821599684347
Multimodal Learning,0.015270089711777,0.018750167412209,0.1248884924174843,0.1695826612069322,0.1078106992825012,0.3091309556010665,0.4114762414745505
Multimodal Systems,0.0229051345676655,0.0133929767230064,0.071364852809991,0.0372254622161558,0.0408937135209487,0.2434406275358398,0.1690998252635139
Multithreading,0.0954380606986066,0.0642862882704309,0.0999107939339875,0.103404061711544,0.0966578683222424,0.1429730669654932,0.1690998252635139
Mxnet,0.4733727810650887,0.4821471620282324,0.4745762711864407,0.1861273110807792,0.3606082010483661,0.3129950925460798,0.3381996505270278
Natural Language Processing,7.722847871731246,7.159885356119252,8.667261373773417,6.063614178764942,7.658277259377672,6.80860929711349,6.273603517276365
Natural Language Understanding,0.6375262454666921,0.5651836177108724,0.5709188224799286,0.3515738098192497,0.6022528718539722,0.4405116117315197,0.4002029197903162
Negotiation Skills,0.4466501240694789,0.6000053571906891,0.7136485280999108,0.6245605327377259,0.7546748949775085,0.7419142934425597,0.6538526576855871
Nemo,0.0343577018514983,0.0107143813784051,0.0535236396074933,0.0248169748107705,0.0483289341611212,0.1738861625255999,0.0958232343159912
Network Security,0.2214163008207673,0.3187528460075536,0.367528991971454,0.3763907846300203,0.4238075764898323,0.6723598284323197,0.5354827800011274
Networking,3.168543615193739,3.222350199555353,4.1177520071364855,4.098937006245605,4.364474515781256,5.019513891572317,5.14627134885294
Networking Protocols,0.2595915251002099,0.2196448182573058,0.3710972346119536,0.3391653224138644,0.4312427971300048,0.676223965377333,0.524209458316893
Neural Networks,3.4892154991410576,2.970562237162832,2.672613737734166,1.939860197708566,2.732443585263393,1.236523822404266,1.008962290738966
Neural/Deep Learning Methods,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Next.Js,0.1374308074059935,0.1071438137840516,0.3532560214094558,0.363982297224635,0.3345849288077623,0.745778430387573,0.7496758920015782
Nlp,4.924603932048101,4.588433825302012,5.5129348795718105,3.788724821110973,5.070820476597644,5.278411066888211,4.9095315934840205
Nlp Techniques,0.5878984539034167,0.653577264082715,0.913470115967886,0.6907391322331141,0.8290271013792334,0.8114687584527995,0.6763993010540555
Nlp/Nlu Ivr Chat Solutions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Node.Js,1.2941401030731057,1.1464388074893526,1.7413024085637825,1.6379203375108575,1.527937841555448,2.704895861509332,2.311030945268023
Nosql,4.080931475472418,4.098250877239975,3.83942908117752,3.259296025147868,4.007583925052976,4.053479655318984,3.08325348063807
Object Storage,0.072532926130941,0.0776792649934374,0.0499553969669937,0.119948711585391,0.0855050373619837,0.1507013408555199,0.304379685474325
Object-Oriented Design,1.645352166443978,1.3848337931588677,1.5343443354148083,1.3732059395293048,1.524220231235362,1.004675605703466,0.7045826052646412
Objective-C,0.1297957625501049,0.1151795998178555,0.1534344335414808,0.1406295239276998,0.0780698167218112,0.0656903280652266,0.0563666084211713
Observability,0.5649933193357511,0.653577264082715,0.9705619982158786,1.335980477313149,1.1896353024275996,4.691062251246184,5.7493940589594725
Observability Tools,0.0916205382706623,0.0616076929258296,0.0856378233719892,0.206808123423088,0.1895981263243986,0.9737625101433596,0.9920523082126148
Open Source Contributions,0.1603359419736591,0.1205367905070581,0.135593220338983,0.1116763866484675,0.2156213985650024,0.513930213686773,0.3720196155797305
Open Source Frameworks,12.616911624355794,12.2411807248279,15.91436217662801,14.86536791165157,16.781292984869324,26.32250086943081,28.17203088890141
Open Source software,3.3136094674556213,3.0616344788792755,2.8367528991971454,2.4279273689870537,2.7956429607048587,2.731944820124425,1.860098077898653
Opensearch,0.072532926130941,0.0883936463718426,0.0749330954504906,0.0744509244323117,0.0855050373619837,0.479152981181653,0.3663829547376134
Operating Laboratory Equipment,0.2214163008207673,0.1687515067098813,0.3639607493309545,0.1654464987384704,0.1078106992825012,0.2743537230959465,0.2423764162110366
Operating Systems,1.5384615384615383,1.4517986767738995,1.8483496877787688,1.8447284609339452,1.8290642774824344,1.483828586885119,1.2795220111605885
Operational Efficiency,1.893491124260355,2.0089465084509683,2.205173951828725,2.944947677544774,3.007546748949775,4.814714633486611,4.9320782368524885
Operational Excellence,1.4964687917541517,1.242868239894999,1.2595896520963423,1.853000785870869,1.6134428789174318,3.786854206113065,4.531875317062172
Operational Support,0.9009352929948464,1.1464388074893526,1.024085637823372,1.021632129710055,1.0743893825049258,1.2326596854592526,1.5106251056873907
Operations Automation,0.0839854934147738,0.0589290975812284,0.0428189116859946,0.0082723249369235,0.0557641548012937,0.0734186019552533,0.0732765909475226
Operations Research,3.466310364573392,3.495566924704685,3.607493309545049,2.2872978450593537,2.591174393100115,1.924340198616639,2.0122879206358157
Opportunity Identification,0.1145256728383279,0.0937508370610451,0.1070472792149866,0.1364933614592381,0.1449868024833636,0.1816144364156265,0.2367397553689194
Optimization,13.094101927848826,12.195644603969678,13.36663693131133,13.430119535095338,14.781218632662924,20.30990378299007,21.10929485372865
Oracle,5.241458293567475,5.287547210242948,4.574487065120429,4.276791992389461,4.464849994423584,4.656285018741064,4.396595456851362
Oracle Analytics Cloud,0.0419927467073869,0.0294645487906142,0.0785013380909901,0.0454977871530793,0.0483289341611212,0.0347772325051199,0.0732765909475226
Orchestration Tools,2.0538270662340143,2.255377280154287,2.2551293487957182,2.7298672291847623,2.940629763188223,7.736002163916689,8.75937094865002
Organizational Skills,6.424890246230197,7.285779337315511,6.472792149866191,6.406915663647268,6.238150117104725,5.64936821360949,5.2646412265374
Parallel And Distributed Computing,0.1756060316854361,0.3026812739399458,0.3496877787689563,0.1406295239276998,0.2825383843265548,0.3400440511611731,0.3381996505270278
Partner/Channel Marketing,0.0038175224279442,0.0,0.0,0.0,0.0,0.0,0.0
Partnership Development,0.4237449895018133,0.3160742506629523,0.3140053523639607,0.3226206725400173,0.4089371352094873,0.4173267900614398,0.524209458316893
Patents And Publications,0.75205191830502,0.6321485013259047,0.5388046387154326,0.4053439219092526,0.6171233131343172,0.8501101279029328,0.7947691787385153
Payment Processing,0.3359419736590952,0.3000026785953446,0.4531668153434433,0.4301608967200231,0.3791962526487973,0.513930213686773,0.6989459444225241
Payroll Experience,0.0038175224279442,0.0160715720676077,0.0214094558429973,0.0579062745584646,0.0185880516004312,0.0231848216700799,0.0338199650527027
Penetration Testing,0.0916205382706623,0.1633943160206787,0.1534344335414808,0.2357612607023204,0.2304918398453474,0.2588971753158932,0.2649230595795051
Performance Management,1.515556403893873,1.3928695791926713,1.3095450490633362,1.5179716259254663,1.5056321796349306,1.5572471888403725,2.034834564004284
Performance Metrics,5.417064325252911,5.930410092947258,6.108831400535236,7.30446291930347,7.171270307446373,7.299354689130182,7.812411927174342
Performance Optimization,0.5955334987593052,0.4794685666836311,0.9562890276538804,0.9389088803408198,1.0632365515446671,2.646933807334132,2.8859703511639703
Performance Tracking,1.2597824012216072,1.0901883052527257,1.0740410347903655,1.2698018778177609,1.3829510390720845,2.4807759186985585,2.953610281269376
Performance Tuning,1.6720748234395877,1.3848337931588677,1.0276538804638715,1.2243040906646814,1.6134428789174318,2.565786931488852,2.6323206132687
Perl,0.954380606986066,0.9803658961240724,0.8706512042818911,0.7486454067915788,0.9405554109818208,0.548707446191893,0.5185727974747759
Personalization,1.5957243748807024,1.2750113840302146,1.295272078501338,1.2532572279439136,1.643183761478122,2.075041539472159,2.1081111549518066
Phd Or Master'S Degree,0.1259782401221607,0.16607291136528,0.1712756467439785,0.1447656863961616,0.1895981263243986,0.2473047644808532,0.2029197903162166
Php,0.939110517274289,0.7633996732113679,1.1382694023193578,1.021632129710055,1.0966950444254433,0.8307894431778662,0.5693027450538302
Physics,5.046764649742317,5.00093750837061,5.020517395182872,3.883856557885594,4.453697163463326,3.4622667027319447,2.947973620427259
Pipeline Management,0.5688108417636953,0.4312538504808079,0.5102586975914363,0.6162882078008024,0.687757909215956,1.422002395764906,1.4993517840031565
Pl/Sql,0.7749570528726857,0.680363217528728,0.5744870651204282,0.5997435579269553,0.5279006654522473,0.5873488156420263,0.5580294233695958
Policy Development,0.4657377362092002,0.5544692363324673,0.7029438001784122,0.5501096083054142,0.6096880924941448,0.3825495575563198,0.434022884843019
Postgresql,3.4052300057262834,3.4741381619478746,3.029438001784121,3.664639947057121,3.7176103200862487,4.420572665095251,3.562369652218026
Power Bi,8.284023668639053,9.905445584335574,9.452274754683318,9.947470736650535,10.30521580727908,12.438656825997914,12.896680006763994
Powerbi,4.058026340904753,4.644684327538639,4.292595896520964,4.144434793398685,4.405368229302205,2.442134549248425,2.339214249478609
Powerpoint,7.299102882229433,8.046500415182278,6.768956289027654,7.035612358853456,6.8143797167180935,5.541172379149117,5.647934163801364
Powershell,0.8474899790036267,0.8812578683738248,0.7564674397859055,1.1912147909169872,1.3643629874716532,1.820008501101279,1.364071923792345
Predictive Analytics,2.7677037602595917,2.683952535290494,2.7653880463871543,2.150804483600116,2.304918398453474,2.287569071447892,1.9897412772673468
Predictive Modeling,7.596869631609086,6.758096054429058,7.011596788581624,5.269470984820284,6.230714896464552,4.443757486765331,4.385322135167127
Presentation Skills,5.329261309410192,5.7268368467575606,5.4986619090098126,5.451462133432601,5.780884047734117,3.802310753893118,3.816019390113297
Pricing Strategy,0.3206718839473182,0.423218064447004,0.4745762711864407,0.5997435579269553,0.6319937544146622,1.0201321534835197,0.9638690040020292
Prioritization,4.3443405230005725,4.055393351726354,3.5325602140945582,4.276791992389461,3.643258113684524,3.813903164728158,5.574657572853841
Problem-Solving,24.80244321435389,27.03238421771623,28.87421944692239,31.32729453612938,31.61084055169337,28.16183005525716,22.557916690152755
Problem-Solving Skills,11.380034357701852,13.272439932499395,14.86886708296164,17.020308557720146,17.082419420796313,14.455736311294872,10.60255904402232
Process Automation,1.664439778583699,1.4598344628077036,1.687778768956289,1.4972908135831575,1.6877950853191568,1.9088836508365856,2.0066512597936983
Process Design,1.6797098682954763,2.145554871025634,1.7948260481712757,1.869545435744716,1.9071340942042452,1.9977588005718925,2.0179245814779323
Process Documentation,0.6718839473181905,0.8571505102724132,0.856378233719893,0.7403730818546552,0.7992862188185434,0.9351211406932262,1.0258722732653176
Process Improvement,6.852452758159954,7.8964990758846065,7.082961641391615,8.272324936923523,6.951931298561285,8.106959310637968,8.674821036018264
Process Optimization,0.5802634090475282,0.5892909758122841,0.7457627118644068,0.901683418124664,0.955425852262166,1.3872251632597858,1.302068654529057
Product Delivery,0.4428326016415346,0.4767899713390298,0.431757359500446,0.6824668072961906,0.5130302241719022,0.6491750067622396,1.0540555774759033
Product Design,0.9963733536934528,0.9884016821578764,0.8884924174843889,1.3649336145923812,0.9702962935425108,1.0549093859886394,1.0709655600022547
Product Development,6.222561557549151,5.292904400932152,5.305976806422836,6.638540761881127,5.680508569091788,5.552764789984157,5.118088044642354
Product Launch,0.2863141820958198,0.1687515067098813,0.2140945584299732,0.4012077594407908,0.2230566192051749,0.3207233664361065,0.3945662589481991
Product Lifecycle Management,1.633899599160145,1.5803712533147618,1.320249776984835,1.919179385366257,1.7212535781999332,3.214961938251092,4.238768953272082
Product Management,4.836800916205383,3.90003482173948,3.957181088314005,5.501096083054143,4.602401576266776,4.946095289617064,6.093230370328618
Product Marketing,0.5726283641916396,0.4125036830685988,0.4067796610169492,0.7693262191338875,0.5427711067325923,0.7071370609374397,0.7778591962121639
Product Roadmap Development,0.0381752242794426,0.0294645487906142,0.0178412132024977,0.0206808123423088,0.0408937135209487,0.0734186019552533,0.0620032692632884
Product Strategy,1.6224470318763122,1.2107250957597837,1.3595004460303302,1.9522686851139512,1.5019145693148443,2.357123536458132,2.8972436728482047
Professional And technical Standards,0.1641534644016033,0.2196448182573058,0.1570026761819803,0.2481697481077056,0.1784452953641399,0.3825495575563198,0.3776562764218477
Professional Development,7.325825539225043,7.746497736586933,8.667261373773417,8.305414236671217,8.491021971076991,8.976390123265968,7.716588692858351
Professional Engineer (Pe) License,0.015270089711777,0.0080357860338038,0.0356824264049955,0.0289531372792323,0.0334584928807762,0.0966034236253332,0.0732765909475226
Professional Oral And Written Communication Skills,2.6913533117007065,2.9759194278520344,2.2194469223907225,2.221119245563966,2.137625934049593,1.503149271610186,1.516261766529508
Program Management,1.8247757205573585,1.7651943320922507,1.8055307760927743,2.436199693923977,1.7547120710807094,2.005487074461919,2.2772109802153206
"Programming In Java, C++, Or Python",0.1641534644016033,0.1821444834328878,0.3211418376449598,0.3019398601977086,0.3197144875274174,0.3361799142161598,0.5298461191590103
Programming Languages,8.230578354647834,8.986687381137331,10.312221231043711,9.691028663605907,10.82196364177107,7.859654546157116,6.589256524434925
Project Coordination,0.2290513456766558,0.2705381298047304,0.2854594112399643,0.3474376473507879,0.2788207740064686,0.5216584875767997,0.4734795107378389
Project Delivery,0.9772857415537316,1.1919749283475745,0.9562890276538804,1.2615295528808372,1.2082233540280307,2.0982263611422387,2.040471224846401
Project Leadership,0.6451612903225806,0.5223260921972518,0.6708296164139161,0.5128841460892584,0.6096880924941448,0.711001197882453,0.7214925877909926
Project Lifecycle Management,0.6337087230387478,0.7794712452789757,0.760035682426405,0.8603217934400463,0.7249340124168184,1.2287955485142394,1.2231554027394171
Project Management,13.872876503149456,15.35102991991,13.983942908117752,15.50233693179468,14.175248150488866,12.50434715406314,12.220280705709936
Prompt Engineering,0.0076350448558885,0.0562505022366271,0.7243532560214094,0.72796459444927,0.6394289750548348,2.859461339309865,3.776562764218477
Proof-Of-Concept Development,0.1297957625501049,0.1125010044732542,0.1748438893844781,0.206808123423088,0.1710100747239674,0.2704895861509332,0.2029197903162166
Proposal Development,0.2939492269517083,0.3883963249671872,0.2676181980374665,0.2853952103238615,0.3531729804081936,0.5409791723018664,0.4960261541063074
Public Cloud Providers,1.4353884329070434,1.5857284440039645,1.784121320249777,1.3566612896554575,1.8141938362020893,1.5456547780053325,1.3246152978975254
Public Speaking,0.3244894063752624,0.358931776176573,0.3211418376449598,0.3557099722877114,0.3866314732889698,0.2318482167007999,0.2254664336846852
Publication Record,0.4199274670738691,0.358931776176573,0.3782337198929527,0.2688505604500145,0.4312427971300048,0.3439081881061865,0.3438363113691449
Pyspark,11.124260355029586,10.781346262020197,9.634255129348796,8.702485833643545,9.814491245027696,9.045944588276209,8.44371794149146
Python,44.470318763122734,42.44502183055206,43.48617305976806,40.35240104231294,49.74906130339418,40.86711233046099,38.31802040471225
Pytorch,6.130941019278488,5.860766613987625,8.335414808206957,5.666542581792613,7.862745826982415,7.724409753081649,6.098867031170735
Qlik,1.7980530635617484,1.9714461736265505,1.3737734165923283,1.4972908135831575,1.405256700992602,1.0317245643185595,0.8004058395806324
Qualitative Research,0.98492078640962,0.9321511799212492,1.0740410347903655,1.0133598047731316,0.9182497490613034,0.5796205417519997,0.7102192661067583
Quality Assurance,4.401603359419736,4.6527201135724425,5.4344335414808205,5.674814906729536,4.858916688352727,4.486262993160477,4.30077222253537
Quality Control,3.0387478526436342,3.626818096590148,3.471900089206066,3.263432187616329,2.7175731439830475,3.114494377680745,2.8803336903218533
Quantitative Analysis,2.859324298530254,2.576808721506442,2.305084745762712,2.2997063324647398,2.6989850923826166,1.6036168321805324,1.7191815568457245
Quantum Computing,0.2366863905325443,0.3428602041089653,0.4032114183764496,0.2316250982338586,0.479571731291126,0.2202558058657598,0.2029197903162166
Query Optimization,0.4581026913533117,0.4687541853052259,0.3104371097234611,0.4549778715307937,0.5018773932116436,0.8964797712430929,0.907502395580858
Quicksight,0.3626646306547051,0.4312538504808079,0.4674397859054415,0.4922033337469496,0.4684189003308673,0.6491750067622396,0.7045826052646412
Rdbms,1.126169116243558,1.05804516111751,0.8849241748438894,0.918228067998511,0.9331201903416484,0.9312570037482129,0.5129361366326588
Rds,0.954380606986066,0.8946508450968312,0.760035682426405,0.8230963312238905,0.9814491245027696,1.3601762046446926,1.172425455160363
React,2.8784119106699757,2.3571639032491363,4.003568242640499,3.648095297183273,3.3049555745566748,5.1122531782526375,4.926441576010372
React Native,0.2099637335369345,0.1205367905070581,0.3247100802854594,0.2564420730446292,0.2081861779248299,0.4636964334015998,0.2931063637900907
Real-Time Data Processing,0.1259782401221607,0.101786623094849,0.1534344335414808,0.1737188236753939,0.2416446708056061,0.4134626531164264,0.2085564511583338
Real-Time Data Streaming,0.4504676464974231,0.4339324458254091,0.3175735950044603,0.4591140339992555,0.4200899661697461,0.618261911202133,0.3832929372639648
Real-Time Systems,0.1336132849780492,0.1312511718854632,0.135593220338983,0.0413616246846176,0.1189635302427599,0.2550330383708798,0.2141931120004509
Recommendation Systems,1.633899599160145,1.4785846302199126,1.5307760927743086,1.145717003763908,1.643183761478122,1.5224699563352526,1.6628149484245534
Redshift,2.729528535980149,2.750917418905526,2.1088314005352364,2.510650618356289,2.948064983828395,2.6314772595540785,2.559044022321177
Regex,0.0954380606986066,0.0562505022366271,0.0892060660124888,0.0868594118376969,0.0929402580021562,0.1120599714053866,0.1352798602108111
Regulatory Knowledge,0.0839854934147738,0.0428575255136206,0.0749330954504906,0.0454977871530793,0.0446113238410349,0.1004675605703466,0.090186573473874
Regulatory Requirements,1.8744035121206335,2.2366271127420783,1.976806422836753,2.361748769491665,2.3718353842150264,3.265195718536265,3.4045431486387465
Regulatory Standards Compliance,0.0114525672838327,0.018750167412209,0.0,0.0041361624684617,0.0074352206401724,0.0463696433401599,0.090186573473874
Reinforcement Learning,1.649169688871922,1.655371922963598,1.6699375557537912,1.1291723538900609,1.8141938362020893,2.190965647822559,1.6797249309509046
Reinforcement Learning (Rl),0.0572628364191639,0.0723220743042348,0.0428189116859946,0.033089299747694,0.0631993754414662,0.0772827389002666,0.1127332168423426
Relational Databases,5.268180950563084,5.630407414351914,4.849241748438894,4.529097902965629,4.914680843154021,4.038023107538932,3.680739529902486
Relationship Building,2.351593815613666,2.3866284520397505,1.955396966993756,2.3700210944285893,2.386705825495372,2.148460141427412,2.2264810326362663
Relationship Management,1.4621110899026533,1.537513727801141,1.3595004460303302,1.6379203375108575,1.5837019963567418,1.5417906410603193,1.5726283749506793
